count,points
270,"[{""x"": 256.045, ""y"": 391.943}, {""x"": 218.045, ""y"": 362.609}, {""x"": 212.712, ""y"": 303.943}, {""x"": 228.045, ""y"": 213.276}, {""x"": 276.045, ""y"": 103.943}, {""x"": 325.379, ""y"": 66.609}, {""x"": 365.379, ""y"": 80.609}, {""x"": 409.379, ""y"": 127.943}, {""x"": 421.379, ""y"": 173.276}, {""x"": 405.379, ""y"": 223.943}, {""x"": 362.712, ""y"": 315.943}, {""x"": 344.045, ""y"": 336.609}, {""x"": 343.379, ""y"": 379.276}, {""x"": 320.045, ""y"": 405.276}, {""x"": 266.712, ""y"": 395.276}]"
271,"[{""x"": 254.183, ""y"": 388.881}, {""x"": 216.85, ""y"": 354.881}, {""x"": 212.85, ""y"": 281.548}, {""x"": 235.516, ""y"": 208.215}, {""x"": 267.516, ""y"": 120.881}, {""x"": 316.183, ""y"": 65.548}, {""x"": 367.516, ""y"": 82.215}, {""x"": 415.516, ""y"": 128.881}, {""x"": 411.516, ""y"": 208.881}, {""x"": 378.85, ""y"": 289.548}, {""x"": 348.85, ""y"": 331.548}, {""x"": 341.516, ""y"": 382.215}, {""x"": 314.183, ""y"": 409.548}, {""x"": 263.516, ""y"": 396.215}]"
272,"[{""x"": 252.226, ""y"": 387.508}, {""x"": 217.94, ""y"": 356.412}, {""x"": 210.764, ""y"": 319.734}, {""x"": 223.522, ""y"": 236.811}, {""x"": 237.076, ""y"": 207.309}, {""x"": 280.133, ""y"": 96.478}, {""x"": 309.635, ""y"": 68.571}, {""x"": 364.651, ""y"": 82.924}, {""x"": 405.316, ""y"": 123.588}, {""x"": 422.06, ""y"": 170.631}, {""x"": 404.518, ""y"": 223.256}, {""x"": 368.638, ""y"": 304.585}, {""x"": 351.096, ""y"": 330.897}, {""x"": 337.542, ""y"": 379.535}, {""x"": 320.797, ""y"": 405.05}, {""x"": 303.256, ""y"": 407.442}, {""x"": 264.186, ""y"": 393.887}]"
273,"[{""x"": 252.927, ""y"": 386.096}, {""x"": 218.26, ""y"": 364.096}, {""x"": 211.593, ""y"": 316.762}, {""x"": 220.927, ""y"": 246.762}, {""x"": 245.593, ""y"": 198.096}, {""x"": 267.593, ""y"": 122.096}, {""x"": 307.593, ""y"": 72.096}, {""x"": 360.26, ""y"": 79.429}, {""x"": 413.593, ""y"": 128.096}, {""x"": 423.593, ""y"": 169.429}, {""x"": 396.26, ""y"": 240.762}, {""x"": 373.593, ""y"": 304.762}, {""x"": 357.593, ""y"": 322.096}, {""x"": 341.593, ""y"": 336.762}, {""x"": 336.927, ""y"": 380.096}, {""x"": 324.927, ""y"": 401.429}, {""x"": 297.593, ""y"": 413.429}, {""x"": 264.927, ""y"": 396.096}]"
274,"[{""x"": 252.204, ""y"": 391.343}, {""x"": 213.537, ""y"": 351.343}, {""x"": 212.204, ""y"": 311.343}, {""x"": 221.537, ""y"": 246.009}, {""x"": 252.204, ""y"": 168.676}, {""x"": 283.537, ""y"": 92.009}, {""x"": 322.87, ""y"": 68.676}, {""x"": 380.204, ""y"": 88.009}, {""x"": 416.204, ""y"": 138.676}, {""x"": 423.537, ""y"": 176.676}, {""x"": 362.87, ""y"": 315.343}, {""x"": 342.204, ""y"": 334.009}, {""x"": 332.87, ""y"": 384.676}, {""x"": 316.204, ""y"": 407.343}, {""x"": 289.537, ""y"": 412.009}, {""x"": 265.537, ""y"": 396.676}]"
275,"[{""x"": 251.429, ""y"": 385.914}, {""x"": 213.156, ""y"": 350.831}, {""x"": 215.548, ""y"": 303.787}, {""x"": 211.561, ""y"": 275.88}, {""x"": 224.319, ""y"": 213.688}, {""x"": 245.847, ""y"": 192.159}, {""x"": 275.349, ""y"": 105.249}, {""x"": 304.053, ""y"": 71.761}, {""x"": 363.056, ""y"": 78.937}, {""x"": 402.126, ""y"": 113.223}, {""x"": 418.87, ""y"": 153.887}, {""x"": 412.492, ""y"": 196.944}, {""x"": 393.355, ""y"": 261.528}, {""x"": 346.312, ""y"": 323.721}, {""x"": 332.757, ""y"": 358.804}, {""x"": 336.744, ""y"": 381.13}, {""x"": 320, ""y"": 401.86}, {""x"": 298.472, ""y"": 409.834}, {""x"": 259.402, ""y"": 393.09}]"
276,"[{""x"": 242.253, ""y"": 383.55}, {""x"": 204.919, ""y"": 344.883}, {""x"": 214.253, ""y"": 282.217}, {""x"": 222.919, ""y"": 228.883}, {""x"": 253.586, ""y"": 158.883}, {""x"": 288.919, ""y"": 84.883}, {""x"": 326.253, ""y"": 64.217}, {""x"": 372.253, ""y"": 84.883}, {""x"": 406.253, ""y"": 124.217}, {""x"": 425.586, ""y"": 162.217}, {""x"": 405.586, ""y"": 235.55}, {""x"": 360.253, ""y"": 320.217}, {""x"": 334.253, ""y"": 345.55}, {""x"": 333.586, ""y"": 382.217}, {""x"": 321.586, ""y"": 401.55}, {""x"": 298.253, ""y"": 406.883}, {""x"": 250.919, ""y"": 390.883}]"
277,"[{""x"": 201.993, ""y"": 339.668}, {""x"": 211.561, ""y"": 301.395}, {""x"": 209.967, ""y"": 284.651}, {""x"": 214.751, ""y"": 255.15}, {""x"": 242.658, ""y"": 194.551}, {""x"": 253.023, ""y"": 172.226}, {""x"": 258.605, ""y"": 149.9}, {""x"": 284.917, ""y"": 94.086}, {""x"": 312.027, ""y"": 69.369}, {""x"": 339.136, ""y"": 70.166}, {""x"": 367.841, ""y"": 88.505}, {""x"": 407.708, ""y"": 126.777}, {""x"": 422.06, ""y"": 157.874}, {""x"": 417.276, ""y"": 200.133}, {""x"": 363.056, ""y"": 322.924}, {""x"": 344.718, ""y"": 330.1}, {""x"": 329.568, ""y"": 365.183}, {""x"": 331.163, ""y"": 387.508}, {""x"": 322.392, ""y"": 401.063}, {""x"": 299.269, ""y"": 409.834}, {""x"": 237.874, ""y"": 383.522}, {""x"": 205.98, ""y"": 348.439}]"
278,"[{""x"": 246.645, ""y"": 386.711}, {""x"": 203.588, ""y"": 352.425}, {""x"": 208.372, ""y"": 307.774}, {""x"": 211.561, ""y"": 259.934}, {""x"": 248.239, ""y"": 179.402}, {""x"": 257.01, ""y"": 153.09}, {""x"": 272.159, ""y"": 101.262}, {""x"": 311.229, ""y"": 67.774}, {""x"": 364.651, ""y"": 82.126}, {""x"": 409.302, ""y"": 125.183}, {""x"": 422.06, ""y"": 169.834}, {""x"": 415.681, ""y"": 208.904}, {""x"": 379.003, ""y"": 295.017}, {""x"": 361.462, ""y"": 326.113}, {""x"": 327.176, ""y"": 339.668}, {""x"": 327.973, ""y"": 396.279}, {""x"": 299.269, ""y"": 407.442}, {""x"": 256.213, ""y"": 392.292}]"
279,"[{""x"": 203.535, ""y"": 337.042}, {""x"": 213.535, ""y"": 275.042}, {""x"": 250.202, ""y"": 179.708}, {""x"": 256.202, ""y"": 154.375}, {""x"": 287.535, ""y"": 93.708}, {""x"": 322.202, ""y"": 71.042}, {""x"": 371.535, ""y"": 84.375}, {""x"": 402.202, ""y"": 121.042}, {""x"": 420.868, ""y"": 162.375}, {""x"": 415.535, ""y"": 206.375}, {""x"": 370.868, ""y"": 305.042}, {""x"": 354.868, ""y"": 331.708}, {""x"": 328.202, ""y"": 346.375}, {""x"": 327.535, ""y"": 391.042}, {""x"": 307.535, ""y"": 405.042}, {""x"": 285.535, ""y"": 412.375}, {""x"": 233.535, ""y"": 379.708}, {""x"": 207.535, ""y"": 343.708}]"
28,"[{""x"": 214.751, ""y"": 212.093}, {""x"": 229.9, ""y"": 149.103}, {""x"": 249.834, ""y"": 135.548}, {""x"": 274.551, ""y"": 81.329}, {""x"": 332.757, ""y"": 90.1}, {""x"": 370.233, ""y"": 125.98}, {""x"": 385.382, ""y"": 151.495}, {""x"": 384.585, ""y"": 185.781}, {""x"": 355.88, ""y"": 285.449}, {""x"": 331.96, ""y"": 291.827}, {""x"": 323.189, ""y"": 310.963}, {""x"": 324.784, ""y"": 370.764}, {""x"": 310.432, ""y"": 387.508}, {""x"": 283.322, ""y"": 389.9}, {""x"": 230.698, ""y"": 366.777}, {""x"": 211.561, ""y"": 354.817}, {""x"": 198.804, ""y"": 333.289}, {""x"": 199.601, ""y"": 299.003}, {""x"": 198.007, ""y"": 271.096}, {""x"": 208.372, ""y"": 220.864}]"
280,"[{""x"": 206.575, ""y"": 316.1}, {""x"": 211.908, ""y"": 292.767}, {""x"": 213.908, ""y"": 266.767}, {""x"": 229.908, ""y"": 220.767}, {""x"": 249.908, ""y"": 183.433}, {""x"": 257.241, ""y"": 167.433}, {""x"": 260.575, ""y"": 146.1}, {""x"": 263.241, ""y"": 125.433}, {""x"": 274.575, ""y"": 123.433}, {""x"": 289.241, ""y"": 93.433}, {""x"": 318.575, ""y"": 67.433}, {""x"": 363.908, ""y"": 82.1}, {""x"": 400.575, ""y"": 116.767}, {""x"": 423.241, ""y"": 156.1}, {""x"": 424.575, ""y"": 182.767}, {""x"": 413.908, ""y"": 214.1}, {""x"": 364.575, ""y"": 322.1}, {""x"": 340.575, ""y"": 327.433}, {""x"": 327.241, ""y"": 348.767}, {""x"": 329.241, ""y"": 388.767}, {""x"": 316.575, ""y"": 399.433}, {""x"": 293.908, ""y"": 412.767}, {""x"": 236.575, ""y"": 380.767}, {""x"": 207.241, ""y"": 348.1}, {""x"": 204.575, ""y"": 327.433}]"
281,"[{""x"": 238.671, ""y"": 382.724}, {""x"": 201.196, ""y"": 338.073}, {""x"": 216.346, ""y"": 286.246}, {""x"": 242.658, ""y"": 196.944}, {""x"": 256.213, ""y"": 167.442}, {""x"": 259.402, ""y"": 141.927}, {""x"": 268.173, ""y"": 117.209}, {""x"": 310.432, ""y"": 70.963}, {""x"": 376.611, ""y"": 82.924}, {""x"": 424.452, ""y"": 154.684}, {""x"": 427.641, ""y"": 190.565}, {""x"": 367.841, ""y"": 325.316}, {""x"": 340.731, ""y"": 332.492}, {""x"": 322.392, ""y"": 397.076}, {""x"": 292.89, ""y"": 409.834}, {""x"": 251.429, ""y"": 390.698}]"
282,"[{""x"": 235.94, ""y"": 379.352}, {""x"": 205.274, ""y"": 338.019}, {""x"": 211.94, ""y"": 290.019}, {""x"": 256.607, ""y"": 159.352}, {""x"": 265.94, ""y"": 128.685}, {""x"": 289.274, ""y"": 88.019}, {""x"": 319.274, ""y"": 66.019}, {""x"": 369.274, ""y"": 82.019}, {""x"": 424.607, ""y"": 151.352}, {""x"": 429.94, ""y"": 181.352}, {""x"": 365.94, ""y"": 322.019}, {""x"": 337.274, ""y"": 332.685}, {""x"": 323.274, ""y"": 389.352}, {""x"": 292.607, ""y"": 409.352}, {""x"": 240.607, ""y"": 386.019}]"
283,"[{""x"": 203.346, ""y"": 325.501}, {""x"": 209.346, ""y"": 287.501}, {""x"": 238.68, ""y"": 198.834}, {""x"": 264.68, ""y"": 137.501}, {""x"": 256.68, ""y"": 123.501}, {""x"": 266.013, ""y"": 119.501}, {""x"": 275.346, ""y"": 122.168}, {""x"": 316.013, ""y"": 67.501}, {""x"": 363.346, ""y"": 83.501}, {""x"": 422.013, ""y"": 146.168}, {""x"": 428.013, ""y"": 184.168}, {""x"": 366.68, ""y"": 325.501}, {""x"": 344.013, ""y"": 323.501}, {""x"": 324.013, ""y"": 344.168}, {""x"": 324.013, ""y"": 396.168}, {""x"": 310.68, ""y"": 400.168}, {""x"": 285.346, ""y"": 410.168}, {""x"": 233.346, ""y"": 376.834}, {""x"": 204.68, ""y"": 334.834}]"
284,"[{""x"": 235.754, ""y"": 382.109}, {""x"": 204.42, ""y"": 333.443}, {""x"": 209.087, ""y"": 299.443}, {""x"": 210.42, ""y"": 262.109}, {""x"": 249.087, ""y"": 169.443}, {""x"": 275.754, ""y"": 109.443}, {""x"": 305.754, ""y"": 75.443}, {""x"": 322.42, ""y"": 67.443}, {""x"": 379.754, ""y"": 82.776}, {""x"": 430.42, ""y"": 173.443}, {""x"": 366.42, ""y"": 328.776}, {""x"": 337.754, ""y"": 328.776}, {""x"": 319.087, ""y"": 362.109}, {""x"": 323.754, ""y"": 395.443}, {""x"": 291.087, ""y"": 408.776}, {""x"": 246.42, ""y"": 389.443}]"
285,"[{""x"": 208.283, ""y"": 271.94}, {""x"": 250.95, ""y"": 162.606}, {""x"": 305.616, ""y"": 69.273}, {""x"": 332.95, ""y"": 65.273}, {""x"": 373.616, ""y"": 83.94}, {""x"": 422.95, ""y"": 141.94}, {""x"": 426.283, ""y"": 193.94}, {""x"": 366.283, ""y"": 325.94}, {""x"": 340.283, ""y"": 325.94}, {""x"": 322.283, ""y"": 354.606}, {""x"": 324.283, ""y"": 392.606}, {""x"": 311.616, ""y"": 397.273}, {""x"": 290.95, ""y"": 407.94}, {""x"": 238.283, ""y"": 379.273}, {""x"": 202.283, ""y"": 336.606}, {""x"": 208.95, ""y"": 281.273}]"
286,"[{""x"": 211.215, ""y"": 249.413}, {""x"": 251.882, ""y"": 162.079}, {""x"": 264.549, ""y"": 138.079}, {""x"": 260.549, ""y"": 120.746}, {""x"": 272.549, ""y"": 118.746}, {""x"": 309.215, ""y"": 73.413}, {""x"": 333.882, ""y"": 66.746}, {""x"": 389.215, ""y"": 98.079}, {""x"": 429.882, ""y"": 154.746}, {""x"": 430.549, ""y"": 186.079}, {""x"": 365.882, ""y"": 324.746}, {""x"": 340.549, ""y"": 322.079}, {""x"": 317.882, ""y"": 352.079}, {""x"": 323.215, ""y"": 388.746}, {""x"": 304.549, ""y"": 398.079}, {""x"": 282.549, ""y"": 404.746}, {""x"": 232.549, ""y"": 368.079}, {""x"": 203.882, ""y"": 330.079}, {""x"": 207.215, ""y"": 287.413}, {""x"": 206.549, ""y"": 261.413}]"
287,"[{""x"": 235.027, ""y"": 374.093}, {""x"": 204.36, ""y"": 322.76}, {""x"": 209.027, ""y"": 294.093}, {""x"": 204.36, ""y"": 263.426}, {""x"": 241.693, ""y"": 170.093}, {""x"": 258.36, ""y"": 143.426}, {""x"": 261.027, ""y"": 116.093}, {""x"": 273.027, ""y"": 116.093}, {""x"": 310.36, ""y"": 65.426}, {""x"": 346.36, ""y"": 64.76}, {""x"": 380.36, ""y"": 85.426}, {""x"": 433.693, ""y"": 154.76}, {""x"": 431.693, ""y"": 191.426}, {""x"": 368.36, ""y"": 324.76}, {""x"": 346.36, ""y"": 318.76}, {""x"": 319.027, ""y"": 343.426}, {""x"": 326.36, ""y"": 385.426}, {""x"": 313.027, ""y"": 394.76}, {""x"": 283.693, ""y"": 401.426}, {""x"": 243.693, ""y"": 378.76}]"
288,"[{""x"": 233.269, ""y"": 372.235}, {""x"": 203.269, ""y"": 326.902}, {""x"": 205.936, ""y"": 288.902}, {""x"": 201.269, ""y"": 267.569}, {""x"": 251.269, ""y"": 158.902}, {""x"": 257.936, ""y"": 138.235}, {""x"": 305.269, ""y"": 72.902}, {""x"": 328.603, ""y"": 61.569}, {""x"": 377.269, ""y"": 82.235}, {""x"": 431.936, ""y"": 160.235}, {""x"": 431.936, ""y"": 192.902}, {""x"": 372.603, ""y"": 323.569}, {""x"": 335.269, ""y"": 323.569}, {""x"": 315.936, ""y"": 351.569}, {""x"": 321.936, ""y"": 390.902}, {""x"": 279.936, ""y"": 405.569}, {""x"": 245.269, ""y"": 380.902}]"
289,"[{""x"": 214.751, ""y"": 240.797}, {""x"": 249.037, ""y"": 165.05}, {""x"": 263.389, ""y"": 132.359}, {""x"": 263.389, ""y"": 114.02}, {""x"": 275.349, ""y"": 116.412}, {""x"": 313.621, ""y"": 62.99}, {""x"": 355.083, ""y"": 70.166}, {""x"": 410.1, ""y"": 121.196}, {""x"": 434.817, ""y"": 178.605}, {""x"": 367.043, ""y"": 326.91}, {""x"": 342.326, ""y"": 316.545}, {""x"": 316.013, ""y"": 346.844}, {""x"": 322.392, ""y"": 390.698}, {""x"": 301.661, ""y"": 393.887}, {""x"": 283.322, ""y"": 405.05}, {""x"": 239.468, ""y"": 372.359}, {""x"": 206.777, ""y"": 333.289}, {""x"": 208.372, ""y"": 289.435}, {""x"": 206.777, ""y"": 251.96}]"
29,"[{""x"": 209.967, ""y"": 209.701}, {""x"": 233.09, ""y"": 145.914}, {""x"": 247.442, ""y"": 132.359}, {""x"": 268.97, ""y"": 89.302}, {""x"": 288.106, ""y"": 74.153}, {""x"": 323.189, ""y"": 83.721}, {""x"": 376.611, ""y"": 122.791}, {""x"": 390.963, ""y"": 164.252}, {""x"": 384.585, ""y"": 184.186}, {""x"": 370.233, ""y"": 192.957}, {""x"": 363.056, ""y"": 218.472}, {""x"": 371.03, ""y"": 232.824}, {""x"": 355.083, ""y"": 281.462}, {""x"": 331.163, ""y"": 285.449}, {""x"": 318.405, ""y"": 318.14}, {""x"": 322.392, ""y"": 362.791}, {""x"": 306.445, ""y"": 384.319}, {""x"": 284.12, ""y"": 387.508}, {""x"": 234.684, ""y"": 369.169}, {""x"": 199.601, ""y"": 336.478}, {""x"": 201.196, ""y"": 294.219}, {""x"": 196.412, ""y"": 259.934}, {""x"": 208.372, ""y"": 220.066}]"
290,"[{""x"": 218.066, ""y"": 229.413}, {""x"": 244.066, ""y"": 161.413}, {""x"": 261.4, ""y"": 136.746}, {""x"": 258.066, ""y"": 114.746}, {""x"": 273.4, ""y"": 112.746}, {""x"": 313.4, ""y"": 63.413}, {""x"": 336.066, ""y"": 60.746}, {""x"": 387.4, ""y"": 85.413}, {""x"": 433.4, ""y"": 153.413}, {""x"": 429.4, ""y"": 204.746}, {""x"": 365.4, ""y"": 325.413}, {""x"": 338.066, ""y"": 319.413}, {""x"": 314.733, ""y"": 354.079}, {""x"": 320.733, ""y"": 393.413}, {""x"": 300.066, ""y"": 394.079}, {""x"": 284.066, ""y"": 400.746}, {""x"": 239.4, ""y"": 375.413}, {""x"": 207.4, ""y"": 336.079}, {""x"": 208.733, ""y"": 290.079}, {""x"": 203.4, ""y"": 267.413}, {""x"": 213.4, ""y"": 239.413}]"
291,"[{""x"": 280.943, ""y"": 404.667}, {""x"": 230.276, ""y"": 365.333}, {""x"": 204.943, ""y"": 320}, {""x"": 208.276, ""y"": 286}, {""x"": 200.276, ""y"": 260.667}, {""x"": 238.943, ""y"": 171.333}, {""x"": 260.943, ""y"": 137.333}, {""x"": 310.943, ""y"": 59.333}, {""x"": 375.61, ""y"": 77.333}, {""x"": 426.276, ""y"": 138}, {""x"": 436.276, ""y"": 188.667}, {""x"": 367.61, ""y"": 324.667}, {""x"": 340.943, ""y"": 316}, {""x"": 322.276, ""y"": 338}, {""x"": 316.276, ""y"": 398}, {""x"": 291.61, ""y"": 398}]"
292,"[{""x"": 216.346, ""y"": 222.458}, {""x"": 247.442, ""y"": 157.076}, {""x"": 262.591, ""y"": 134.751}, {""x"": 255.415, ""y"": 116.412}, {""x"": 272.159, ""y"": 118.007}, {""x"": 312.824, ""y"": 59.801}, {""x"": 355.083, ""y"": 70.166}, {""x"": 431.628, ""y"": 148.306}, {""x"": 431.628, ""y"": 192.957}, {""x"": 362.259, ""y"": 327.708}, {""x"": 340.731, ""y"": 318.937}, {""x"": 316.811, ""y"": 346.047}, {""x"": 322.392, ""y"": 390.698}, {""x"": 304.053, ""y"": 398.671}, {""x"": 280.133, ""y"": 402.658}, {""x"": 240.266, ""y"": 373.953}, {""x"": 202.791, ""y"": 327.708}, {""x"": 205.183, ""y"": 290.233}, {""x"": 201.993, ""y"": 243.987}, {""x"": 211.561, ""y"": 230.432}]"
293,"[{""x"": 229.339, ""y"": 364.533}, {""x"": 206.006, ""y"": 326.533}, {""x"": 206.672, ""y"": 291.867}, {""x"": 198.672, ""y"": 251.867}, {""x"": 240.006, ""y"": 154.533}, {""x"": 266.672, ""y"": 127.2}, {""x"": 308.006, ""y"": 65.2}, {""x"": 337.339, ""y"": 62.533}, {""x"": 388.006, ""y"": 85.2}, {""x"": 433.339, ""y"": 164.533}, {""x"": 426.672, ""y"": 197.2}, {""x"": 370.672, ""y"": 323.2}, {""x"": 340.006, ""y"": 315.867}, {""x"": 318.006, ""y"": 344.533}, {""x"": 322.672, ""y"": 391.2}, {""x"": 285.339, ""y"": 401.2}, {""x"": 237.339, ""y"": 375.867}]"
294,"[{""x"": 205.432, ""y"": 324.324}, {""x"": 210.432, ""y"": 283.324}, {""x"": 202.432, ""y"": 258.324}, {""x"": 247.432, ""y"": 145.324}, {""x"": 278.432, ""y"": 116.324}, {""x"": 317.432, ""y"": 57.324}, {""x"": 365.432, ""y"": 75.324}, {""x"": 435.432, ""y"": 153.324}, {""x"": 370.432, ""y"": 319.324}, {""x"": 338.432, ""y"": 320.324}, {""x"": 310.432, ""y"": 356.324}, {""x"": 319.432, ""y"": 400.324}, {""x"": 297.432, ""y"": 400.324}, {""x"": 277.432, ""y"": 404.324}, {""x"": 209.432, ""y"": 340.324}]"
295,"[{""x"": 209.967, ""y"": 220.066}, {""x"": 240.266, ""y"": 149.103}, {""x"": 257.807, ""y"": 129.169}, {""x"": 258.605, ""y"": 109.236}, {""x"": 278.538, ""y"": 113.223}, {""x"": 307.243, ""y"": 63.787}, {""x"": 344.718, ""y"": 62.193}, {""x"": 381.395, ""y"": 84.518}, {""x"": 432.425, ""y"": 151.495}, {""x"": 434.02, ""y"": 188.97}, {""x"": 365.449, ""y"": 326.113}, {""x"": 331.163, ""y"": 323.721}, {""x"": 311.229, ""y"": 349.236}, {""x"": 322.392, ""y"": 397.076}, {""x"": 304.053, ""y"": 397.076}, {""x"": 275.349, ""y"": 404.252}, {""x"": 204.385, ""y"": 330.897}, {""x"": 203.588, ""y"": 295.017}, {""x"": 195.615, ""y"": 265.515}, {""x"": 206.777, ""y"": 230.432}]"
296,"[{""x"": 319.554, ""y"": 398.93}, {""x"": 278.887, ""y"": 404.263}, {""x"": 228.22, ""y"": 368.263}, {""x"": 208.22, ""y"": 332.93}, {""x"": 205.554, ""y"": 291.597}, {""x"": 195.554, ""y"": 260.263}, {""x"": 230.887, ""y"": 147.597}, {""x"": 257.554, ""y"": 130.263}, {""x"": 256.887, ""y"": 111.597}, {""x"": 268.22, ""y"": 107.597}, {""x"": 313.554, ""y"": 57.597}, {""x"": 372.887, ""y"": 73.597}, {""x"": 432.887, ""y"": 144.263}, {""x"": 435.554, ""y"": 183.597}, {""x"": 363.554, ""y"": 333.597}, {""x"": 332.887, ""y"": 314.93}, {""x"": 311.554, ""y"": 348.263}, {""x"": 320.22, ""y"": 390.263}]"
297,"[{""x"": 235.283, ""y"": 364.755}, {""x"": 204.283, ""y"": 323.755}, {""x"": 205.283, ""y"": 291.755}, {""x"": 189.283, ""y"": 262.755}, {""x"": 234.283, ""y"": 134.755}, {""x"": 271.283, ""y"": 114.755}, {""x"": 305.283, ""y"": 56.755}, {""x"": 361.283, ""y"": 65.755}, {""x"": 406.283, ""y"": 110.755}, {""x"": 438.283, ""y"": 174.755}, {""x"": 425.283, ""y"": 217.755}, {""x"": 368.283, ""y"": 326.755}, {""x"": 339.283, ""y"": 321.755}, {""x"": 315.283, ""y"": 346.755}, {""x"": 318.283, ""y"": 407.755}, {""x"": 302.283, ""y"": 398.755}, {""x"": 276.283, ""y"": 400.755}, {""x"": 239.283, ""y"": 374.755}]"
298,"[{""x"": 203.588, ""y"": 205.714}, {""x"": 233.09, ""y"": 141.13}, {""x"": 257.01, ""y"": 121.196}, {""x"": 251.429, ""y"": 104.452}, {""x"": 265.781, ""y"": 104.452}, {""x"": 313.621, ""y"": 55.814}, {""x"": 363.056, ""y"": 67.774}, {""x"": 409.302, ""y"": 108.439}, {""x"": 430.831, ""y"": 146.711}, {""x"": 432.425, ""y"": 184.186}, {""x"": 418.87, ""y"": 219.269}, {""x"": 361.462, ""y"": 329.302}, {""x"": 325.581, ""y"": 326.91}, {""x"": 310.432, ""y"": 362.791}, {""x"": 315.216, ""y"": 401.86}, {""x"": 297.674, ""y"": 401.063}, {""x"": 270.565, ""y"": 400.266}, {""x"": 225.914, ""y"": 361.196}, {""x"": 202.791, ""y"": 323.721}, {""x"": 205.183, ""y"": 291.827}, {""x"": 190.831, ""y"": 254.352}, {""x"": 198.804, ""y"": 218.472}]"
299,"[{""x"": 232.222, ""y"": 365.121}, {""x"": 204.222, ""y"": 325.121}, {""x"": 204.222, ""y"": 291.121}, {""x"": 188.222, ""y"": 256.454}, {""x"": 221.556, ""y"": 151.121}, {""x"": 253.556, ""y"": 120.454}, {""x"": 248.889, ""y"": 105.788}, {""x"": 271.556, ""y"": 109.121}, {""x"": 306.222, ""y"": 57.121}, {""x"": 364.889, ""y"": 69.121}, {""x"": 389.556, ""y"": 93.121}, {""x"": 420.222, ""y"": 128.454}, {""x"": 432.889, ""y"": 161.121}, {""x"": 422.889, ""y"": 198.454}, {""x"": 367.556, ""y"": 331.121}, {""x"": 336.222, ""y"": 325.788}, {""x"": 312.889, ""y"": 349.121}, {""x"": 318.889, ""y"": 396.454}, {""x"": 304.222, ""y"": 395.788}, {""x"": 266.222, ""y"": 393.788}, {""x"": 237.556, ""y"": 371.788}]"
3,"[{""x"": 198.804, ""y"": 275.88}, {""x"": 198.007, ""y"": 157.874}, {""x"": 200.399, ""y"": 124.385}, {""x"": 209.967, ""y"": 85.316}, {""x"": 249.834, ""y"": 64.585}, {""x"": 273.754, ""y"": 65.382}, {""x"": 304.85, ""y"": 74.95}, {""x"": 328.771, ""y"": 99.668}, {""x"": 331.96, ""y"": 134.751}, {""x"": 332.757, ""y"": 185.781}, {""x"": 333.555, ""y"": 233.621}, {""x"": 322.392, ""y"": 254.352}, {""x"": 323.189, ""y"": 298.206}, {""x"": 327.176, ""y"": 331.694}, {""x"": 312.027, ""y"": 352.425}, {""x"": 263.389, ""y"": 365.183}, {""x"": 219.535, ""y"": 356.412}, {""x"": 209.967, ""y"": 323.721}, {""x"": 198.007, ""y"": 286.246}]"
30,"[{""x"": 213.953, ""y"": 204.12}, {""x"": 237.076, ""y"": 145.116}, {""x"": 253.821, ""y"": 117.209}, {""x"": 276.146, ""y"": 74.95}, {""x"": 301.661, ""y"": 71.761}, {""x"": 342.326, ""y"": 86.91}, {""x"": 386.179, ""y"": 136.346}, {""x"": 393.355, ""y"": 166.645}, {""x"": 358.272, ""y"": 282.259}, {""x"": 339.136, ""y"": 280.664}, {""x"": 321.595, ""y"": 302.99}, {""x"": 323.987, ""y"": 361.993}, {""x"": 306.445, ""y"": 378.738}, {""x"": 284.12, ""y"": 386.711}, {""x"": 234.684, ""y"": 364.385}, {""x"": 201.196, ""y"": 328.505}, {""x"": 202.791, ""y"": 298.206}, {""x"": 200.399, ""y"": 266.312}, {""x"": 209.967, ""y"": 217.674}]"
31,"[{""x"": 213.953, ""y"": 204.12}, {""x"": 235.482, ""y"": 151.495}, {""x"": 254.618, ""y"": 123.588}, {""x"": 282.525, ""y"": 74.95}, {""x"": 306.445, ""y"": 74.153}, {""x"": 336.744, ""y"": 81.329}, {""x"": 386.977, ""y"": 129.169}, {""x"": 397.342, ""y"": 164.252}, {""x"": 359.07, ""y"": 279.07}, {""x"": 332.757, ""y"": 282.259}, {""x"": 321.595, ""y"": 312.558}, {""x"": 327.176, ""y"": 357.209}, {""x"": 313.621, ""y"": 377.143}, {""x"": 281.728, ""y"": 381.927}, {""x"": 230.698, ""y"": 361.993}, {""x"": 203.588, ""y"": 327.708}, {""x"": 201.993, ""y"": 291.03}, {""x"": 202.791, ""y"": 259.136}, {""x"": 211.561, ""y"": 215.282}]"
