count,faces,points,x-range,y-range
1058,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[219, 49], [219, -21], [353, 33], [353, -37], [376, 281], [376, 210], [242, 296], [242, 225]]",157,333
1059,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[223, 47], [223, -23], [358, 33], [358, -37], [381, 282], [381, 211], [245, 296], [245, 225]]",158,333
1060,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[223, 44], [223, -26], [363, 27], [363, -43], [386, 283], [386, 212], [247, 300], [247, 229]]",163,343
1061,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[228, 45], [228, -25], [368, 32], [368, -39], [390, 285], [390, 213], [250, 298], [250, 227]]",162,337
1062,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[232, 37], [232, -33], [372, 24], [372, -47], [395, 283], [395, 212], [255, 296], [255, 225]]",163,343
1063,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[234, 37], [234, -41], [371, 21], [371, -57], [400, 277], [400, 197], [263, 292], [263, 213]]",166,349
1064,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[244, 36], [244, -42], [381, 21], [381, -58], [400, 277], [400, 197], [263, 292], [263, 213]]",156,350
1065,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[245, 30], [245, -48], [382, 15], [382, -63], [405, 273], [405, 194], [267, 288], [267, 209]]",160,351
1066,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[241, 30], [241, -48], [382, 12], [382, -66], [411, 273], [411, 194], [269, 292], [269, 213]]",170,358
1067,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[241, 28], [241, -50], [383, 11], [383, -67], [411, 271], [411, 191], [269, 288], [269, 208]]",170,355
1068,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[241, 23], [241, -55], [381, 7], [381, -71], [411, 270], [411, 191], [271, 285], [271, 206]]",170,356
1069,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[239, 24], [239, -54], [381, 8], [381, -70], [410, 272], [410, 193], [267, 288], [267, 208]]",171,358
1070,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[234, 26], [234, -52], [376, 6], [376, -72], [408, 267], [408, 188], [266, 287], [266, 208]]",174,359
1071,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[233, 19], [233, -59], [373, 4], [373, -74], [402, 271], [402, 191], [262, 285], [262, 206]]",169,359
1072,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[230, 18], [230, -60], [370, 2], [370, -76], [403, 263], [403, 183], [263, 278], [263, 199]]",173,354
1073,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[227, 14], [227, -64], [368, 0], [368, -79], [399, 266], [399, 186], [257, 281], [257, 202]]",172,360
1074,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[223, 20], [223, -56], [364, -7], [364, -84], [394, 249], [394, 172], [253, 277], [253, 199]]",171,361
1075,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[219, 18], [219, -59], [360, -9], [360, -87], [390, 249], [390, 172], [249, 277], [249, 199]]",171,364
1076,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[213, 13], [213, -64], [353, -14], [353, -92], [385, 249], [385, 172], [244, 277], [244, 199]]",172,369
1077,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[207, 9], [207, -68], [348, -18], [348, -96], [377, 247], [377, 169], [236, 274], [236, 197]]",170,370
1078,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[200, 12], [200, -65], [340, -15], [340, -93], [371, 241], [371, 163], [230, 268], [230, 191]]",171,361
1079,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[196, 13], [196, -57], [339, -16], [339, -87], [367, 236], [367, 165], [224, 266], [224, 194]]",171,353
1080,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[192, 11], [192, -66], [334, -18], [334, -96], [362, 234], [362, 156], [220, 264], [220, 186]]",170,360
1081,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[190, 8], [190, -69], [331, -19], [331, -97], [360, 228], [360, 150], [219, 255], [219, 178]]",170,352
1082,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[189, 8], [189, -69], [332, -19], [332, -97], [360, 222], [360, 144], [217, 250], [217, 172]]",171,347
1083,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[189, 4], [189, -73], [332, -20], [332, -98], [359, 220], [359, 143], [216, 245], [216, 167]]",170,343
1084,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[189, 0], [189, -76], [332, -27], [332, -104], [358, 216], [358, 138], [215, 244], [215, 166]]",169,348
1085,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[186, 2], [186, -73], [333, -9], [333, -85], [356, 219], [356, 142], [208, 230], [208, 154]]",170,315
1086,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[182, 2], [182, -73], [329, -8], [329, -85], [352, 219], [352, 143], [205, 231], [205, 155]]",170,316
1087,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[181, 2], [181, -73], [330, -8], [330, -84], [353, 220], [353, 144], [204, 230], [204, 154]]",172,314
1088,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[180, 3], [180, -72], [327, -8], [327, -84], [350, 210], [350, 134], [203, 221], [203, 145]]",170,305
1089,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[177, 2], [177, -74], [324, -9], [324, -85], [347, 211], [347, 135], [200, 223], [200, 147]]",170,308
1090,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[175, 4], [175, -71], [325, -7], [325, -83], [347, 212], [347, 136], [197, 224], [197, 147]]",172,307
1091,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[173, 0], [173, -75], [323, -13], [323, -90], [346, 209], [346, 133], [195, 224], [195, 147]]",173,314
1092,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[172, 2], [172, -73], [319, -8], [319, -84], [347, 215], [347, 139], [200, 227], [200, 150]]",175,311
1093,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[175, 5], [175, -71], [323, -10], [323, -86], [346, 218], [346, 142], [198, 233], [198, 157]]",171,319
1094,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[178, 2], [178, -73], [325, -9], [325, -85], [349, 219], [349, 142], [201, 230], [201, 154]]",171,315
1095,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[181, 2], [181, -73], [326, -15], [326, -91], [349, 213], [349, 136], [203, 230], [203, 154]]",168,321
1096,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[183, 2], [183, -65], [326, -12], [326, -79], [354, 221], [354, 153], [210, 234], [210, 167]]",171,313
1097,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[183, 2], [183, -65], [329, -12], [329, -79], [357, 221], [357, 153], [210, 234], [210, 167]]",174,313
1098,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[186, 3], [186, -63], [329, -10], [329, -78], [357, 224], [357, 156], [213, 237], [213, 170]]",171,315
1099,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[187, 6], [187, -60], [331, -13], [331, -80], [360, 224], [360, 157], [215, 244], [215, 176]]",173,324
1100,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[186, 4], [186, -63], [329, -10], [329, -77], [363, 230], [363, 162], [219, 244], [219, 176]]",177,321
1101,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[192, 2], [192, -64], [336, -11], [336, -78], [363, 230], [363, 162], [219, 244], [219, 176]]",171,322
1102,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[186, 12], [186, -54], [326, -22], [326, -90], [372, 216], [372, 148], [231, 251], [231, 183]]",186,341
1103,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[191, 4], [191, -62], [335, -12], [335, -79], [364, 229], [364, 162], [220, 246], [220, 179]]",173,325
1104,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[192, 4], [192, -62], [336, -9], [336, -76], [363, 227], [363, 159], [219, 241], [219, 173]]",171,317
1105,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[192, 7], [192, -60], [336, -7], [336, -74], [363, 231], [363, 164], [219, 245], [219, 178]]",171,319
1106,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[191, 5], [191, -61], [334, -8], [334, -75], [370, 232], [370, 165], [226, 246], [226, 179]]",179,321
1107,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[191, 4], [191, -63], [333, -7], [333, -75], [368, 234], [368, 167], [226, 246], [226, 179]]",177,321
1108,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[193, 2], [193, -65], [333, -12], [333, -79], [370, 232], [370, 165], [229, 246], [229, 179]]",177,325
1109,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[191, 6], [191, -60], [334, -14], [334, -81], [370, 231], [370, 163], [227, 251], [227, 184]]",179,332
1110,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[194, 7], [194, -59], [334, -8], [334, -75], [370, 232], [370, 165], [229, 248], [229, 180]]",176,323
1111,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[194, 7], [194, -59], [334, -10], [334, -78], [370, 232], [370, 165], [229, 250], [229, 183]]",176,328
1112,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[194, 10], [194, -56], [331, -13], [331, -81], [371, 230], [371, 162], [233, 254], [233, 187]]",177,335
1113,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[191, 5], [191, -61], [334, -8], [334, -75], [370, 232], [370, 165], [226, 246], [226, 179]]",179,321
1114,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[191, 7], [191, -59], [335, -6], [335, -73], [371, 237], [371, 170], [227, 251], [227, 184]]",180,324
1115,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[195, 15], [195, -51], [333, -11], [333, -78], [370, 232], [370, 165], [232, 259], [232, 192]]",175,337
1116,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[195, 13], [195, -53], [333, -12], [333, -79], [370, 231], [370, 164], [232, 257], [232, 189]]",175,336
1117,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[195, 13], [195, -53], [331, -12], [331, -79], [368, 231], [368, 164], [232, 257], [232, 189]]",173,336
1118,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[195, 13], [195, -53], [333, -12], [333, -79], [370, 231], [370, 164], [232, 257], [232, 189]]",175,336
1119,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[194, 12], [194, -55], [330, -15], [330, -82], [370, 229], [370, 162], [233, 256], [233, 189]]",176,338
1120,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[195, 13], [195, -53], [333, -12], [333, -79], [370, 231], [370, 164], [232, 257], [232, 189]]",175,336
1121,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[195, 12], [195, -55], [333, -13], [333, -81], [370, 230], [370, 162], [232, 255], [232, 188]]",175,336
1122,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[195, 10], [195, -57], [333, -15], [333, -83], [370, 229], [370, 162], [232, 255], [232, 187]]",175,338
1123,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[195, 11], [195, -56], [333, -14], [333, -82], [370, 226], [370, 159], [232, 252], [232, 184]]",175,334
1124,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[192, 11], [192, -55], [330, -14], [330, -81], [372, 226], [372, 159], [234, 252], [234, 184]]",180,333
1125,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[195, 9], [195, -57], [333, -15], [333, -83], [370, 226], [370, 158], [232, 251], [232, 184]]",175,334
1126,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[195, 12], [195, -55], [334, -15], [334, -82], [371, 228], [371, 161], [232, 255], [232, 188]]",176,337
1127,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[196, 6], [196, -58], [333, -8], [333, -73], [374, 233], [374, 167], [237, 248], [237, 182]]",178,321
1128,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[196, 6], [196, -58], [333, -8], [333, -73], [374, 233], [374, 167], [237, 248], [237, 182]]",178,321
1129,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[196, 9], [196, -55], [337, -10], [337, -76], [378, 228], [378, 162], [237, 248], [237, 182]]",182,324
1130,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[199, 9], [199, -55], [338, -8], [338, -73], [379, 233], [379, 167], [239, 250], [239, 185]]",180,323
1131,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[198, 16], [198, -49], [335, -15], [335, -80], [381, 223], [381, 157], [242, 254], [242, 189]]",183,334
1132,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[199, 6], [199, -58], [338, -11], [338, -76], [384, 230], [384, 165], [245, 248], [245, 182]]",185,324
1133,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[202, 16], [202, -49], [338, -18], [338, -83], [384, 223], [384, 157], [248, 257], [248, 192]]",182,340
1134,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[201, 12], [201, -52], [339, -12], [339, -77], [383, 224], [383, 159], [245, 249], [245, 184]]",182,326
1135,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[202, 8], [202, -57], [333, -8], [333, -73], [374, 233], [374, 167], [242, 249], [242, 184]]",172,322
1136,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[196, 10], [196, -54], [338, -11], [338, -76], [387, 223], [387, 158], [244, 245], [244, 180]]",191,321
1137,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[188, 16], [188, -48], [329, -14], [329, -80], [397, 215], [397, 149], [255, 246], [255, 181]]",209,326
1138,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[193, 9], [193, -55], [338, -11], [338, -77], [391, 226], [391, 160], [246, 246], [246, 181]]",198,323
1139,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[194, 13], [194, -51], [332, -17], [332, -83], [387, 219], [387, 153], [248, 250], [248, 185]]",193,333
1140,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[191, 7], [191, -58], [334, -11], [334, -76], [389, 227], [389, 162], [245, 245], [245, 180]]",198,321
1141,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[180, 40], [180, -15], [314, -37], [314, -93], [399, 193], [399, 136], [264, 270], [264, 214]]",219,363
1142,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[180, 12], [180, -53], [324, -19], [324, -84], [398, 223], [398, 158], [253, 254], [253, 189]]",218,338
1143,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[180, 43], [180, 0], [312, -28], [312, -71], [405, 199], [405, 156], [272, 270], [272, 227]]",225,341
1144,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[180, 43], [180, 0], [309, -26], [309, -69], [401, 200], [401, 157], [272, 270], [272, 227]]",221,339
1145,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[176, 49], [176, 7], [309, -21], [309, -64], [407, 209], [407, 166], [274, 280], [274, 237]]",231,344
1146,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[178, 58], [178, 15], [310, -13], [310, -55], [409, 212], [409, 170], [276, 284], [276, 241]]",231,339
1147,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[178, 61], [178, 18], [310, -10], [310, -52], [413, 219], [413, 176], [280, 290], [280, 248]]",235,342
1148,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[186, 70], [186, 28], [310, -8], [310, -50], [405, 223], [405, 180], [280, 302], [280, 259]]",219,352
1149,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[184, 88], [184, 45], [307, -5], [307, -47], [405, 224], [405, 181], [282, 317], [282, 275]]",221,364
1150,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[186, 92], [186, 49], [312, 1], [312, -41], [407, 236], [407, 193], [280, 327], [280, 284]]",221,368
1151,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[183, 102], [183, 60], [308, 14], [308, -28], [411, 244], [411, 202], [285, 333], [285, 290]]",228,361
1152,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[183, 113], [183, 71], [307, 26], [307, -16], [418, 253], [418, 210], [295, 341], [295, 298]]",235,357
1153,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[173, 118], [173, 75], [307, 38], [307, -4], [434, 260], [434, 217], [300, 339], [300, 296]]",261,343
1154,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[180, 123], [180, 78], [312, 52], [312, 6], [426, 275], [426, 229], [293, 346], [293, 301]]",246,340
1155,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[173, 129], [173, 86], [308, 57], [308, 14], [435, 283], [435, 240], [299, 354], [299, 312]]",262,340
1156,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[180, 160], [180, 117], [299, 53], [299, 11], [423, 261], [423, 218], [304, 368], [304, 325]]",243,357
1157,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[187, 177], [187, 132], [299, 68], [299, 22], [423, 271], [423, 225], [310, 381], [310, 335]]",236,359
1158,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[175, 179], [175, 120], [290, 68], [290, 9], [418, 278], [418, 219], [303, 389], [303, 330]]",243,380
1159,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[171, 191], [171, 132], [286, 80], [286, 21], [418, 278], [418, 219], [303, 389], [303, 330]]",247,368
1160,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[165, 195], [165, 136], [280, 84], [280, 25], [414, 284], [414, 225], [298, 395], [298, 336]]",249,370
1161,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[154, 206], [154, 147], [270, 90], [270, 31], [413, 285], [413, 226], [297, 401], [297, 342]]",259,370
1162,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[155, 228], [155, 169], [265, 91], [265, 33], [404, 281], [404, 223], [293, 418], [293, 359]]",249,385
1163,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[140, 226], [140, 168], [257, 106], [257, 47], [411, 289], [411, 230], [293, 409], [293, 350]]",271,362
1164,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[155, 232], [155, 169], [253, 98], [253, 34], [386, 293], [386, 229], [288, 428], [288, 364]]",231,394
1165,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[145, 244], [145, 180], [247, 106], [247, 43], [390, 290], [390, 226], [288, 428], [288, 364]]",245,385
1166,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[138, 261], [138, 197], [241, 120], [241, 56], [394, 292], [394, 228], [290, 432], [290, 368]]",256,376
1167,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[141, 270], [141, 206], [230, 111], [230, 46], [381, 282], [381, 218], [292, 442], [292, 377]]",240,396
1168,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[130, 262], [130, 198], [228, 122], [228, 59], [386, 291], [386, 227], [288, 431], [288, 367]]",256,372
1169,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[125, 261], [125, 197], [224, 120], [224, 56], [386, 295], [386, 231], [287, 436], [287, 372]]",261,380
1170,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[118, 245], [118, 186], [232, 126], [232, 67], [389, 312], [389, 253], [274, 431], [274, 373]]",271,364
1171,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[128, 262], [128, 205], [222, 120], [222, 62], [374, 296], [374, 239], [280, 439], [280, 382]]",246,377
1172,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[126, 258], [126, 199], [225, 118], [225, 60], [381, 295], [381, 236], [282, 435], [282, 376]]",255,375
1173,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[103, 246], [103, 187], [220, 123], [220, 64], [394, 295], [394, 236], [277, 418], [277, 360]]",291,354
1174,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[123, 251], [123, 200], [218, 109], [218, 58], [374, 279], [374, 228], [280, 421], [280, 370]]",251,363
1175,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[128, 250], [128, 198], [217, 104], [217, 53], [373, 274], [373, 223], [285, 420], [285, 368]]",245,367
1176,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[118, 246], [118, 194], [212, 104], [212, 52], [377, 273], [377, 221], [283, 415], [283, 363]]",259,363
1177,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[118, 236], [118, 185], [212, 94], [212, 43], [376, 270], [376, 218], [282, 412], [282, 360]]",258,369
1178,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[120, 232], [120, 181], [215, 88], [215, 36], [369, 263], [369, 211], [273, 408], [273, 356]]",249,372
1179,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[118, 233], [118, 182], [199, 83], [199, 32], [363, 244], [363, 192], [282, 394], [282, 342]]",245,362
1180,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[114, 217], [114, 166], [208, 75], [208, 24], [365, 255], [365, 204], [271, 397], [271, 346]]",251,373
1181,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[113, 231], [113, 180], [197, 83], [197, 31], [365, 238], [365, 186], [281, 386], [281, 335]]",252,355
1182,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[112, 240], [112, 189], [188, 77], [188, 26], [359, 223], [359, 172], [283, 386], [283, 335]]",247,360
1183,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[112, 240], [112, 189], [188, 77], [188, 26], [359, 223], [359, 172], [283, 386], [283, 335]]",247,360
1184,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[112, 240], [112, 189], [188, 77], [188, 26], [359, 223], [359, 172], [283, 386], [283, 335]]",247,360
